Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bolivia,BOL,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,43.4443511962891,..,..,..,..,..,..,..,43.7799987792969,41.4599990844727,41.5200004577637,..,40.0400009155273,45.1699981689453,48.2299995422363,48.7200012207031,49.6599998474121,51.7099990844727,..,54.2400016784668,56.0400009155273,58.8800010681152,55.2299995422363,56.25,56.7799987792969,58.1199989318848,58.75,62.8699989318848,62.7400016784668,64.0800018310547
Bolivia,BOL,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,61.0046806335449,..,..,..,..,..,..,..,58.9099998474121,58.3899993896484,56.9199981689453,..,58.6300010681152,60.810001373291,60.5900001525879,65.0299987792969,63.75,65.3000030517578,..,68.120002746582,69.620002746582,70.4199981689453,67.6699981689453,69.4800033569336,69.8300018310547,69.1800003051758,71.2900009155273,74.0299987792969,72.9499969482422,75.1699981689453
Bolivia,BOL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,51.9355316162109,..,..,..,..,..,..,..,50.9700012207031,49.5800018310547,48.9300003051758,..,48.7599983215332,52.5900001525879,54.1399993896484,56.3400001525879,56.3600006103516,58.2400016784668,..,60.939998626709,62.4700012207031,64.4000015258789,61.25,62.6599998474121,63.0499992370605,63.4199981689453,64.7799987792969,68.1999969482422,67.629997253418,69.3899993896484
Bolivia,BOL,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,8.671799659729,..,..,..,..,..,..,..,..,11.9299697875977,..,..,..,..,19.2028293609619,..,18.6900291442871,21.0277099609375,..,..,22.7659702301025,..,..,25.9987297058105,..,..,..,29.6253890991211,30.0640296936035,..
Bolivia,BOL,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..,..,13.1007499694824,..,..,..,..,..,..,..,..,16.3518104553223,..,..,..,..,22.793399810791,..,22.5673904418945,24.6501197814941,..,..,25.3282699584961,..,..,27.2086791992188,..,..,..,32.5887298583984,33.0201683044434,..
Bolivia,BOL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,10.8133897781372,..,..,..,..,..,..,..,..,14.0777196884155,..,..,..,..,20.9168796539307,..,20.535120010376,22.7695903778076,..,..,24.0322399139404,..,..,26.620979309082,..,..,..,31.0992298126221,31.4803104400635,..
Bolivia,BOL,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,23.2240505218506,..,..,..,..,..,..,..,26.0400009155273,25.1900005340576,22.5599994659424,..,21.9599990844727,26.9400005340576,30.4799995422363,31.6800003051758,32.3199996948242,33.9199981689453,..,37.060001373291,38.25,42.2599983215332,37.9599990844727,38.4900016784668,39.3600006103516,41.7099990844727,41.5099983215332,44.6300010681152,47.8400001525879,45.8699989318848
Bolivia,BOL,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,33.1319313049316,..,..,..,..,..,..,..,33.7700004577637,31.7000007629395,29.0799999237061,..,30.6499996185303,35.4199981689453,36.7200012207031,42.2299995422363,40.7000007629395,42.5400009155273,..,44.0900001525879,46.0900001525879,50.939998626709,43.9700012207031,46.060001373291,47.25,48.0099983215332,49.1599998474121,52.9000015258789,53.3600006103516,53.9000015258789
Bolivia,BOL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,28.0149402618408,..,..,..,..,..,..,..,29.7099990844727,28.3199996948242,25.7000007629395,..,26.0400009155273,30.9599990844727,33.4700012207031,36.6100006103516,36.310001373291,38.060001373291,..,40.4500007629395,41.9599990844727,46.4099998474121,40.8699989318848,42.1699981689453,43.1500015258789,44.7200012207031,45.189998626709,48.5800018310547,50.4799995422363,49.7099990844727
Bolivia,BOL,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.46746003627777,..,..,0.807089984416962,..,..,..,1.12217998504639,0.745720028877258,..
Bolivia,BOL,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.12970995903015,..,..,1.27672004699707,..,..,..,1.55919003486633,1.22092998027802,..
Bolivia,BOL,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79473996162415,..,..,1.04860997200012,..,..,..,1.3395299911499,0.973389983177185,..
Bolivia,BOL,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.205379992723465,..,..,0.156519994139671,..,..,..,0.111529998481274,0.0713900029659271,..
Bolivia,BOL,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.369549989700317,..,..,0.280490010976791,..,..,..,0.269300013780594,0.16771000623703,..
Bolivia,BOL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.286500006914139,..,..,0.216639995574951,..,..,..,0.18690000474453,0.117499999701977,..
Bolivia,BOL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,257.461957776239,271.501669245265,280.887518005133,303.002628806272,322.990614945536,341.772608736295,360.103622727558,378.734860897272,395.804090490469,409.1691815621,407.440958883959,408.754363667214,422.33188545065,429.925746722727,439.982339944353,469.213815190328,499.126920860561,530.215158819469,519.300815244591,537.541498293209,586.30946849687,617.915351368177,642.591741276973,682.934157682116,728.222906191974,..,..,..,..,..,..,..
Bolivia,BOL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,21.3327563825184,13.9718804920914,14.3864013266998,14.2587702753678,12.570821529745,11.560119244783,11.4576899320568,11.6071428571429,11.9676549865229,11.4145838701366,10.180412371134,10.4020100502513,10.3728489483748,10.3185595567867,10.3471147468494,10.1307189542484,10.1320754716981,10.2023020579002,11.7930204572804,11.7301094592387,11.5537848605578,11.0249307479224,11.3431666884219,9.02665840049597,9.19474585950885,..,..,..,..,..,..,..
Bolivia,BOL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Bolivia,BOL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,51.0601471224578,57.2495606326889,52.4461028192371,56.6578649566201,46.600566572238,41.8350447167936,44.0086473131563,45.0748847926267,41.9407008086253,46.0190672507086,50.1288659793814,53.4924623115578,52.6529636711281,45.8679593721145,47.5127128012381,40.1143790849673,40.7358490566038,40.4429717474712,39.7111913357401,37.5102107498775,32.1971373764202,32.5069252077562,30.7009528782143,31.4321140731556,25.7110222729869,28.8813320825516,..,..,..,..,..,..
Bolivia,BOL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,38.9441800086543,38.1810193321617,40.4228855721393,39.6831384383252,49.8229461756374,54.4551175886055,52.9647930821495,52.3905529953917,54.7978436657682,50.7343468178305,47.7061855670103,43.9698492462312,44.8374760994264,51.5697137580794,50.0331638293168,57.4346405228758,56.4716981132075,56.5399372166027,56.9365652398143,58.813919294233,64.1139147115243,64.2105263157895,65.6702780315886,65.9888406695598,69.994288977727,66.3461538461538,..,..,..,..,..,..
Bolivia,BOL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Bolivia,BOL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,8.61099091302466,2.94376098418278,5.43117744610282,2.0369671821954,2.01841359773371,2.21927790659159,1.57504632489191,1.15207373271889,1.91374663072776,1.90672507085803,0.77319587628866,1.18090452261307,1.2189292543021,1.31578947368421,1.26022551403935,1.30718954248366,1.66037735849057,1.76142309033833,1.68471720818291,1.69906877961117,1.93300870591707,1.59279778393352,2.02323456467824,1.83508989460632,1.9988577955454,2.25140712945591,..,..,..,..,..,..
Bolivia,BOL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,47.5551709216789,41.1247803163445,45.8540630182421,41.7201056205206,51.8413597733711,56.6743954951971,54.5398394070414,53.5426267281106,56.711590296496,52.6410718886885,48.479381443299,45.1507537688442,46.0564053537285,52.8855032317636,51.2933893433562,58.7418300653595,58.1320754716981,58.301360306941,58.6212824479972,60.5129880738441,66.0469234174413,65.803324099723,67.6935125962668,67.8239305641661,71.9931467732724,68.5975609756098,..,..,..,..,..,..
Bolivia,BOL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.38468195586326,1.62565905096661,1.69983416252073,1.6220294228593,1.55807365439093,1.49055978800927,1.45151327980235,1.38248847926267,1.34770889487871,1.33986086060294,1.39175257731959,1.35678391959799,1.2906309751434,1.24653739612188,1.1938978554057,1.1437908496732,1.13207547169811,1.25566794558772,1.66752621626268,1.97680117627839,1.75593920613841,1.68975069252078,1.60553452551886,0.743955362678239,2.29583095374072,2.52110694183865,..,..,..,..,..,..
Bolivia,BOL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,32000000,37000000,41000000,43000000,44000000,45000000,47000000,48000000,50000000,52000000,54000000,54000000,54000000,54000000,54000000,56000000,60000000,72000000,97000000,121000000,119000000,122000000,123000000,60000000,201000000,215000000,..,..,..,..,..,..
Bolivia,BOL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,1.272324,1.283381,1.293516,1.300121,1.304487,1.304568,1.324721,1.305424,1.34911,0.9754796,1.345964,1.982662,1.91063,1.830774,2.781972,1.997301,3.063411,3.093478,2.786797,2.874055,2.979248,3.903367,3.15954,4.552793,2.49477,2.167926,2.494648,2.523448,1.796092,1.782368,1.780991
Bolivia,BOL,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,..,3.892724,3.892492,3.896249,3.900349,3.908536,3.867674,3.830092,3.873547,4.097061,2.647179,2.795691,6.214433,6.563876,6.900891,7.089721,6.20623,7.014042,8.489748,6.912152,7.342789,7.812363,8.816674,7.344899,10.61862,5.895608,6.389369,7.480461,6.860284,5.172006,4.745936,4.125091
Bolivia,BOL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,2.807645,2.811167,2.814058,2.814649,2.817516,2.790738,2.773563,2.791561,2.939976,1.944168,2.182593,4.415342,4.575498,4.723579,5.23072,4.380766,5.333933,6.174999,5.130848,5.420197,5.740382,6.764091,5.576256,8.034876,4.517,4.609087,5.333699,4.934545,3.724381,3.509483,3.092873
Bolivia,BOL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,43.25482,42.97793,42.66596,42.33313,41.9122,41.47117,41.18229,40.66098,39.95025,38.93901,44.20205,42.38539,35.08316,35.08329,38.60841,39.50002,36.10003,31.16428,30.06793,31.72428,33.1777,30.85555,32.76038,30.98784,29.67737,29.7428,30.49016,31.07002,28.36029,30.00065,29.23412
Bolivia,BOL,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,..,42.2579,42.06095,41.74623,41.41216,41.05602,40.57162,40.2578,39.87368,39.24446,37.17827,42.18988,39.03296,34.35255,34.36257,39.30826,39.32712,38.16628,31.26577,30.71817,32.82931,34.68562,31.06909,33.08554,31.55668,30.64659,29.22707,30.60754,31.09484,29.53991,29.33768,28.55833
Bolivia,BOL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,..,43.95877,43.62567,43.31758,42.98753,42.52168,42.11216,41.84274,41.23861,40.48214,40.20057,45.6514,44.81598,35.61652,35.6131,38.09039,39.63117,34.57893,31.08868,29.57776,30.89609,32.05412,30.70338,32.52391,30.56817,29.02019,30.11697,30.40182,31.05034,27.4745,30.47652,29.72719
Bolivia,BOL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,18.81047,18.85051,18.90752,18.96027,19.0346,19.04646,19.02682,19.06338,18.91143,18.6186,15.68624,17.75455,20.51969,20.51936,19.39495,17.45924,19.67002,20.08891,20.69219,18.91987,17.69996,17.8348,16.71556,20.61354,20.94885,20.87953,20.1352,19.58149,20.14685,18.06164,18.53633
Bolivia,BOL,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,..,11.49626,11.46498,11.45148,11.44782,11.44377,11.37158,11.18528,11.0505,11.01313,9.669524,8.959847,10.68588,10.87423,10.87981,9.962634,10.0066,9.071604,10.87238,10.55761,8.185701,6.547571,7.327938,6.340464,9.522978,8.825551,10.32382,9.84995,10.26703,9.497424,8.91867,9.049405
Bolivia,BOL,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,..,23.97527,24.06775,24.19014,24.29843,24.43796,24.51527,24.62869,24.9416,24.86349,25.03082,20.53115,22.87947,27.56051,27.60474,26.37671,23.11269,27.47215,26.95288,28.33199,26.96481,26.00983,25.32364,24.26173,28.79569,29.16918,28.53801,27.8742,26.98604,28.14381,24.62429,25.45873
Bolivia,BOL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,37.93471,38.17157,38.42653,38.70663,39.0532,39.48236,39.79089,40.27562,41.13832,42.44239,40.11174,39.86006,44.39715,44.39732,41.99666,43.04074,44.22998,48.74683,49.23988,49.35585,49.12232,51.30966,50.52404,48.39862,49.37376,49.37768,49.37466,49.34846,51.49286,51.9377,52.22957
Bolivia,BOL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,..,46.24584,46.47399,46.80228,47.14003,47.50029,48.0568,48.55691,49.07582,49.74247,53.1522,48.85021,50.28116,54.77322,54.75762,50.72916,50.66628,52.76212,57.86185,58.72422,58.98499,58.76676,61.60303,60.57399,58.92034,60.52786,60.4491,59.54247,58.63817,60.96266,61.74361,62.39226
Bolivia,BOL,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,..,32.06595,32.30658,32.49227,32.71404,33.04041,33.37257,33.52858,33.81984,34.65442,34.76861,33.81745,32.30456,36.82301,36.78216,35.5329,37.25614,37.94892,41.9584,42.09026,42.1391,41.93605,43.97298,43.21436,40.63613,41.81063,41.34502,41.72402,41.96363,44.38169,44.89919,44.81408
Bolivia,BOL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,..,55.194,55.042,55.493,55.931,56.509,57.023,57.659,58.9,59.996,57.945,57.957,58.028,58.083,58.185,58.246,61.346,58.834,59.896,60.323,60.263,60.204,56.016,56.996,59.41,52.531,54.646,56.742,61.288,58.302,53.5,54.312
Bolivia,BOL,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,22.21,43.84,..,41,43.1,52.33,75.21,32.93,..,58.29,60.11,61.7,57.6,60.7,60.7,56.9,60.29,40.96,60.33,60.61,..,60.45,56.47,57.38,59.68,52.78,54.82,56.94,61.49,63.76,53.8,67.19
Bolivia,BOL,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,..,79.934,79.582,79.738,79.738,80.056,80.367,80.746,80.045,79.137,80.18,79.695,79.299,78.874,78.506,78.077,80.281,79.382,79.927,79.579,80.023,80.477,78.349,78.2,80.435,77.453,75.365,75.522,77.276,77.887,74.904,74.994
Bolivia,BOL,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,68.97,65.21,..,58.9,61.8,75.67,..,46.13,..,79.93,84.21,79.9,80,80.3,80.3,76.73,79.22,53.84,80.51,79.96,..,80.8,78.97,78.71,80.79,77.81,75.6,75.78,77.53,79.43,75.3,80.85
Bolivia,BOL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,67.426,67.182,67.507,67.757,68.233,68.67,69.2,69.489,69.595,69.11,68.878,68.713,68.524,68.388,68.201,70.848,69.143,69.943,69.978,70.167,70.36,67.2,67.609,69.928,64.994,65.002,66.125,69.273,68.079,64.175,64.614
Bolivia,BOL,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,44.92,54.2,..,49.5,52,63.38,87.36,39.31,..,68.7,71.56,70.5,68.4,70,70,66.38,69.47,47.18,69.94,69.97,..,70.35,67.2,67.61,69.93,64.99,65,66.13,69.27,71.43,64.18,73.83
Bolivia,BOL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,..,43.331,43.078,43.228,43.381,43.779,44.09,44.486,45.403,46.195,41.983,41.699,41.453,41.196,40.985,40.744,44.675,40.303,41.32,42.31,42.152,42.011,34.396,37.083,39.993,31.633,34.069,35.304,41.171,38.643,35.394,35.656
Bolivia,BOL,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,..,..,..,..,..,..,..,..,..,42.59,..,..,..,..,..,39.47,43.77,..,41.69,42.34,..,42.01,34.64,37.32,40.06,31.68,33.91,35.06,41.02,43.72,35.24,52.83
Bolivia,BOL,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,..,59.062,59.11,59.078,58.882,59.037,59.262,59.412,58.071,56.642,58.326,57.146,56.016,54.873,53.761,52.618,58.941,57.334,54.899,53.787,55.647,57.532,52.015,49.934,57.791,50.224,46.918,47.664,51.193,52.453,48.526,45.639
Bolivia,BOL,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,..,..,..,..,..,..,..,..,..,58.33,..,..,..,..,..,50.11,56.53,..,55.26,54.05,..,57.79,52.58,50.11,58.23,50.52,47.09,47.91,51.41,56.16,48.3,61.02
Bolivia,BOL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,..,51.305,51.208,51.269,51.246,51.521,51.789,52.061,51.834,51.5,50.284,49.548,48.856,48.152,47.485,46.786,51.936,48.971,48.231,48.15,49.017,49.905,43.354,43.615,49.036,41.077,40.594,41.58,46.258,45.652,42.057,40.721
Bolivia,BOL,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..,..,..,..,..,..,..,50.28,..,..,..,..,..,44.64,50.14,..,48.17,48.1,..,49.83,43.34,43.52,48.97,41.01,40.57,41.55,46.19,49.91,41.71,56.91
Bolivia,BOL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-88.5859562068512,-87.7137681496001,-77.4394579960631,-70.5276812123988,-67.4880734442712,-54.5973295562613,-40.3457427160466,-25.5863556835196,-25.3067142288507,-14.1041020859827,-36.8080130247737,-87.0534826460516,-77.0281470161523,-91.6605105233262,-149.933428786019,-168.397277898432,-126.309987330084,-192.134442631611,-181.121238812694,-136.958673787525,-147.912400135601,-152.256863871202,-149.092221456012,-180.950716178814,-177.985836124855,..,..,..,..,..,..,..
Bolivia,BOL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,3.38,3.54,4.1,4.09,3.98,4.21,4.07,3.98,3.82,3.85,4.01,4.09,4.22,3.99,4.16,3.98,4.03,4.03,3.94,3.87,3.55,..
Bolivia,BOL,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,9.96810207336523,11.8993135011442,13.6528685548293,15.1977793199167,16.6225165562914,14.7444298820446,13.0779392338177,11.1906310995446,9.20634920634921,7.87207872078721,6.82095006090134,8.32826747720365,8.96436525612472,10.2422907488987,10.8539094650206,11.5743011280039,11.6748768472906,11.598440545809,11.5125240847784,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,367.886080904778,371.458314555733,385.487892963599,403.930073991757,436.003406413697,480.071660023993,506.584188709819,542.429794267832,538.415200421676,519.57210359647,570.849572006606,436.367750412642,514.048798825875,525.181349392727,516.756165910342,553.924930908266,681.280162570972,545.434980319534,570.14735856441,583.805982837871,625.268920805183,649.337558961187,734.282543766392,726.323700365687,763.166338844225,..,..,..,..,..,..,..
